0.0765 0.00078569 3.38831e-05
0.0775 0.00076215 3.36175e-05
0.0785 0.000771923 3.36119e-05
0.0795 0.00070288 3.39889e-05
0.0805 0.000708809 3.37276e-05
0.0815 0.000702598 3.40217e-05
0.0825 0.000618186 3.38842e-05
0.0835 0.000687896 3.3617e-05
0.0845 0.000647859 3.40404e-05
0.0855 0.000629571 3.36004e-05
0.0865 0.000601916 3.36741e-05
0.0875 0.000595097 3.41639e-05
0.0885 0.000661957 3.37782e-05
0.0895 0.0005326 3.35971e-05
0.0905 0.000595554 3.36294e-05
0.0915 0.000565348 3.36101e-05
0.0925 0.00053655 3.37704e-05
0.0935 0.000543036 3.366e-05
0.0945 0.000522813 3.38571e-05
0.0955 0.000565881 3.39224e-05
0.0965 0.000499451 3.40101e-05
0.0975 0.000535846 3.41097e-05
0.0985 0.000526439 3.35501e-05
0.0995 0.000474447 3.38826e-05
0.1005 0.000456361 3.37275e-05
0.1015 0.00045963 3.36566e-05
0.1025 0.000407048 3.35852e-05
0.1035 0.000441878 3.39394e-05
0.1045 0.000426853 3.36618e-05
0.1055 0.000457206 3.37147e-05
0.1065 0.000371406 3.35564e-05
0.1075 0.000448233 3.3672e-05
0.1085 0.000442222 3.36485e-05
0.1095 0.000405223 3.37035e-05
0.1105 0.000398811 3.36836e-05
0.1115 0.000359468 3.36765e-05
0.1125 0.000379573 3.36882e-05
0.1135 0.000347795 3.37275e-05
0.1145 0.000383927 3.40328e-05
0.1155 0.000417398 3.36857e-05
0.1165 0.000297379 3.37345e-05
0.1175 0.000356179 3.36447e-05
0.1185 0.000329104 3.36645e-05
0.1195 0.000326804 3.3614e-05
0.1205 0.000306481 3.38738e-05
0.1215 0.000292533 3.41115e-05
0.1225 0.000357394 3.36348e-05
0.1235 0.000319418 3.43323e-05
0.1245 0.000318381 3.39109e-05
0.1255 0.000325437 3.37456e-05
0.1265 0.000249762 3.42079e-05
0.1275 0.000293185 3.35499e-05
0.1285 0.000306373 3.41944e-05
0.1295 0.00024984 3.42507e-05
0.1305 0.000351315 3.36662e-05
0.1315 0.000292973 3.36995e-05
0.1325 0.000263942 3.39291e-05
0.1335 0.000295206 3.42767e-05
0.1345 0.000330956 3.39601e-05
0.1355 0.000255517 3.41944e-05
0.1365 0.000291297 3.38753e-05
0.1375 0.000298206 3.40766e-05
0.1385 0.000255784 3.42333e-05
0.1395 0.000285633 3.35996e-05
0.1405 0.000207006 3.37237e-05
0.1415 0.000285342 3.3718e-05
0.1425 0.000247443 3.39262e-05
0.1435 0.000282599 3.36403e-05
0.1445 0.000271762 3.39475e-05
0.1455 0.000255341 3.36226e-05
0.1465 0.000199657 3.3702e-05
0.1475 0.000274127 3.37355e-05
0.1485 0.000305669 3.40501e-05
0.1495 0.000169755 3.45227e-05
0.1505 0.000202431 3.39687e-05
0.1515 0.000194067 3.41919e-05
0.1525 0.000232766 3.39028e-05
0.1535 0.0001997 3.35905e-05
0.1545 0.000194594 3.42665e-05
0.1555 0.000240919 3.35863e-05
0.1565 0.000236382 3.36511e-05
0.1575 0.000196811 3.39393e-05
0.1585 0.000274059 3.42871e-05
0.1595 0.000204317 3.3558e-05
0.1605 0.000245243 3.39817e-05
0.1615 0.000201363 3.39964e-05
0.1625 0.000251142 3.37999e-05
0.1635 0.000213447 3.4095e-05
0.1645 0.000235007 3.39102e-05
0.1655 0.000206058 3.36254e-05
0.1665 0.000202409 3.3719e-05
0.1675 0.000218912 3.37461e-05
0.1685 0.000218428 3.37308e-05
0.1695 0.000185975 3.36139e-05
0.1705 0.000210405 3.37872e-05
0.1715 0.000227344 3.47071e-05
0.1725 0.0002426 3.35733e-05
0.1735 0.000228227 3.37359e-05
0.1745 0.000248663 3.39939e-05
0.1755 0.000219706 3.38289e-05
0.1765 0.000243846 3.35162e-05
0.1775 0.000259454 3.41452e-05
0.1785 0.000196315 3.38132e-05
0.1795 0.000220518 3.37141e-05
0.1805 0.000202457 3.38271e-05
0.1815 0.00020052 3.3898e-05
0.1825 0.000290413 3.38013e-05
0.1835 0.000179037 3.36727e-05
0.1845 0.000253713 3.38729e-05
0.1855 0.000222594 3.38852e-05
0.1865 0.000286273 3.37491e-05
0.1875 0.000239469 3.37601e-05
0.1885 0.000231041 3.38714e-05
0.1895 0.000248659 3.36467e-05
0.1905 0.000218339 3.37399e-05
0.1915 0.000336044 3.40971e-05
0.1925 0.000280494 3.38678e-05
0.1935 0.000268898 3.41154e-05
0.1945 0.00027391 3.38998e-05
0.1955 0.000220585 3.38436e-05
0.1965 0.000279851 3.42887e-05
0.1975 0.000247936 3.36803e-05
0.1985 0.000240097 3.37093e-05
0.1995 0.000272754 3.42283e-05
0.2005 0.000226074 3.35556e-05
0.2015 0.000207389 3.35846e-05
0.2025 0.000183522 3.37685e-05
0.2035 0.00018894 3.37446e-05
0.2045 0.00014666 3.37331e-05
0.2055 0.000160757 3.3563e-05
0.2065 0.000197063 3.39604e-05
0.2075 0.000168749 3.40376e-05
0.2085 0.000202334 3.37053e-05
0.2095 0.000107061 3.38326e-05
0.2105 0.000128574 3.36832e-05
0.2115 0.000163241 3.37281e-05
0.2125 0.000173397 3.37237e-05
0.2135 0.000116864 3.35357e-05
0.2145 0.000196154 3.37245e-05
0.2155 9.45457e-05 3.3691e-05
0.2165 0.000151624 3.3721e-05
0.2175 0.000113233 3.35859e-05
0.2185 0.000185941 3.36356e-05
0.2195 0.000167907 3.36192e-05
0.2205 0.000105008 3.3697e-05
0.2215 7.89156e-05 3.36455e-05
0.2225 0.000135487 3.36457e-05
0.2235 8.23428e-05 3.36545e-05
0.2245 0.000145459 3.36957e-05
0.2255 0.000148308 3.36578e-05
0.2265 0.000130905 3.38403e-05
0.2275 9.20646e-05 3.36646e-05
0.2285 0.000146947 3.3773e-05
0.2295 0.000157794 3.36898e-05
0.2305 0.000128422 3.36247e-05
0.2315 0.000148814 3.36334e-05
0.2325 0.000204149 3.39431e-05
0.2335 9.22707e-05 3.36637e-05
0.2345 0.000132481 3.39438e-05
0.2355 0.000193064 3.43829e-05
0.2365 0.000145022 3.39912e-05
0.2375 0.000124489 3.36591e-05
0.2385 0.000115384 3.37538e-05
0.2395 0.000136049 3.36472e-05
0.2405 0.000118133 3.40556e-05
0.2415 0.000148662 3.41213e-05
0.2425 0.000125295 3.35134e-05
0.2435 0.000138041 3.36889e-05
0.2445 0.000217786 3.37154e-05
0.2455 9.73224e-05 3.39421e-05
0.2465 9.61753e-05 3.38642e-05
0.2475 0.000189169 3.42538e-05
0.2485 0.00020285 3.36657e-05
0.2495 0.000173401 3.42471e-05
0.2505 0.00012982 3.41438e-05
0.2515 0.000152167 3.36624e-05
0.2525 0.000161417 3.358e-05
0.2535 0.000120803 3.37082e-05
0.2545 0.000183307 3.38855e-05
0.2555 0.000134854 3.36407e-05
0.2565 0.000191824 3.3683e-05
0.2575 0.000184991 3.39852e-05
0.2585 0.000205597 3.36762e-05
0.2595 0.000157817 3.38498e-05
0.2605 0.000189599 3.38291e-05
0.2615 0.000215657 3.46671e-05
0.2625 0.000159693 3.39084e-05
0.2635 0.000175301 3.40185e-05
0.2645 0.000226368 3.41502e-05
0.2655 0.000216006 3.40855e-05
0.2665 0.000161394 3.40403e-05
0.2675 0.000189832 3.35766e-05
0.2685 0.000207536 3.36449e-05
0.2695 0.000224521 3.39823e-05
0.2705 0.000173079 3.38383e-05
0.2715 0.000205262 3.38259e-05
0.2725 0.000179676 3.3675e-05
0.2735 0.000279928 3.43145e-05
0.2745 0.000290151 3.36428e-05
0.2755 0.000265722 3.4106e-05
0.2765 0.000245324 3.39326e-05
0.2775 0.000264465 3.37634e-05
0.2785 0.000208059 3.35368e-05
0.2795 0.000281361 3.35713e-05
0.2805 0.000292813 3.37198e-05
0.2815 0.000267022 3.371e-05
0.2825 0.000239405 3.37264e-05
0.2835 0.000308065 3.41727e-05
0.2845 0.000275251 3.36692e-05
0.2855 0.00026355 3.37548e-05
0.2865 0.000284721 3.39323e-05
0.2875 0.00023345 3.35733e-05
0.2885 0.000319833 3.36519e-05
0.2895 0.000380853 3.44006e-05
0.2905 0.000319442 3.39144e-05
0.2915 0.000340522 3.3628e-05
0.2925 0.000349118 3.39267e-05
0.2935 0.000391724 3.36545e-05
0.2945 0.000314518 3.38615e-05
0.2955 0.000394398 3.36685e-05
0.2965 0.000364636 3.36246e-05
0.2975 0.000371461 3.40986e-05
0.2985 0.000407277 3.37506e-05
0.2995 0.000425192 3.36502e-05
0.3005 0.000441417 3.3774e-05
0.3015 0.000467301 3.3682e-05
0.3025 0.000432512 3.36904e-05
0.3035 0.000455346 3.39732e-05
0.3045 0.000518315 3.37811e-05
0.3055 0.000495302 3.41646e-05
0.3065 0.00041208 3.37763e-05
0.3075 0.000578805 3.38133e-05
0.3085 0.00058744 3.4077e-05
0.3095 0.00049721 3.37297e-05
0.3105 0.000510034 3.36829e-05
0.3115 0.000566759 3.4075e-05
0.3125 0.000622887 3.35481e-05
0.3135 0.000571624 3.37915e-05
0.3145 0.00056975 3.37056e-05
0.3155 0.000611886 3.36863e-05
0.3165 0.000653915 3.35271e-05
0.3175 0.000538677 3.37165e-05
0.3185 0.000646304 3.39473e-05
0.3195 0.000667797 3.39262e-05
0.3205 0.000755309 3.36053e-05
0.3215 0.000700257 3.39004e-05
0.3225 0.000750855 3.37549e-05
0.3235 0.000758181 3.36967e-05
0.3245 0.000818693 3.35562e-05
0.3255 0.000798528 3.35914e-05
0.3265 0.000856499 3.36682e-05
0.3275 0.000861624 3.36607e-05
0.3285 0.000890627 3.36765e-05
0.3295 0.00094108 3.35906e-05
0.3305 0.000975196 3.36886e-05
0.3315 0.000953545 3.36793e-05
0.3325 0.00102249 3.36102e-05
0.3335 0.00105133 3.36745e-05
0.3345 0.00104837 3.36203e-05
0.3355 0.00106372 3.36989e-05
0.3365 0.00108287 3.36198e-05
0.3375 0.00112786 3.35491e-05
0.3385 0.0011404 3.38545e-05
0.3395 0.00116996 3.36689e-05
0.3405 0.00117621 3.36633e-05
0.3415 0.001212 3.34326e-05
0.3425 0.00136498 3.36528e-05
0.3435 0.00136508 3.36566e-05
0.3445 0.00143502 3.38762e-05
0.3455 0.00139972 3.35319e-05
0.3465 0.00147111 3.4004e-05
0.3475 0.00157308 3.43925e-05
0.3485 0.00151942 3.38046e-05
0.3495 0.00156944 3.35528e-05
0.3505 0.00165346 3.36387e-05
0.3515 0.0016552 3.39987e-05
0.3525 0.00174089 3.39009e-05
0.3535 0.00174305 3.39301e-05
0.3545 0.00180267 3.36668e-05
0.3555 0.00185936 3.36282e-05
0.3565 0.00192183 3.36386e-05
0.3575 0.00192378 3.38511e-05
0.3585 0.00200923 3.35546e-05
0.3595 0.00207642 3.39303e-05
0.3605 0.00208027 3.40889e-05
0.3615 0.00214973 3.38298e-05
0.3625 0.00222333 3.40977e-05
0.3635 0.00223368 3.35993e-05
0.3645 0.00229938 3.36532e-05
0.3655 0.00234938 3.3575e-05
0.3665 0.00242637 3.37496e-05
0.3675 0.00249667 3.34949e-05
0.3685 0.00255643 3.39162e-05
0.3695 0.00257208 3.34951e-05
0.3705 0.00269038 3.34519e-05
0.3715 0.0027736 3.38407e-05
0.3725 0.00280734 3.35721e-05
0.3735 0.00287523 3.4132e-05
0.3745 0.00301332 3.39129e-05
0.3755 0.00299692 3.4004e-05
0.3765 0.00305141 3.38724e-05
0.3775 0.00312113 3.35096e-05
0.3785 0.00320958 3.34069e-05
0.3795 0.00326205 3.38808e-05
0.3805 0.00339817 3.35207e-05
0.3815 0.00339703 3.35153e-05
0.3825 0.00345449 3.36068e-05
0.3835 0.00354624 3.39146e-05
0.3845 0.00368471 3.34865e-05
0.3855 0.0037297 3.41158e-05
0.3865 0.00383361 3.33948e-05
0.3875 0.00387252 3.33822e-05
0.3885 0.00396448 3.39655e-05
0.3895 0.00399444 3.34187e-05
0.3905 0.00405933 3.34041e-05
0.3915 0.00415378 3.34592e-05
0.3925 0.00420075 3.34482e-05
0.3935 0.00431987 3.33434e-05
0.3945 0.00430903 3.33362e-05
0.3955 0.00440382 3.41122e-05
0.3965 0.00442341 3.33425e-05
0.3975 0.00454435 3.3392e-05
0.3985 0.00449544 3.35827e-05
0.3995 0.00458393 3.32877e-05
0.4005 0.00458501 3.3309e-05
0.4015 0.00460057 3.36299e-05
0.4025 0.0045999 3.36396e-05
0.4035 0.00454654 3.32656e-05
0.4045 0.0045502 3.36169e-05
0.4055 0.00455115 3.34451e-05
0.4065 0.00447869 3.33447e-05
0.4075 0.00438964 3.32688e-05
0.4085 0.00431192 3.34386e-05
0.4095 0.00426168 3.35016e-05
0.4105 0.00419903 3.33984e-05
0.4115 0.00410359 3.33156e-05
0.4125 0.00390823 3.34873e-05
0.4135 0.00395159 3.36989e-05
0.4145 0.00392708 3.34516e-05
0.4155 0.00375325 3.3331e-05
0.4165 0.00366717 3.405e-05
0.4175 0.00371236 3.39143e-05
0.4185 0.00363335 3.3499e-05
0.4195 0.00355638 3.36975e-05
0.4205 0.00347212 3.39432e-05
0.4215 0.00350713 3.3581e-05
0.4225 0.00339058 3.35203e-05
0.4235 0.00335532 3.34356e-05
0.4245 0.0032722 3.34216e-05
0.4255 0.00321632 3.3582e-05
0.4265 0.00322893 3.35053e-05
0.4275 0.00310265 3.34773e-05
0.4285 0.00309777 3.35226e-05
0.4295 0.00307529 3.35404e-05
0.4305 0.00298687 3.38455e-05
0.4315 0.00285747 3.35042e-05
0.4325 0.00288495 3.34391e-05
0.4335 0.00286298 3.38936e-05
0.4345 0.00281812 3.35526e-05
0.4355 0.00275877 3.35024e-05
0.4365 0.00270362 3.35019e-05
0.4375 0.00269779 3.35814e-05
0.4385 0.00262861 3.3587e-05
0.4395 0.00263144 3.35547e-05
0.4405 0.00259207 3.35048e-05
0.4415 0.0025207 3.35934e-05
0.4425 0.00247501 3.3577e-05
0.4435 0.0024717 3.36349e-05
0.4445 0.00243315 3.34507e-05
0.4455 0.00246293 3.36006e-05
0.4465 0.00225189 3.36387e-05
0.4475 0.0024075 3.36232e-05
0.4485 0.00232882 3.34855e-05
0.4495 0.00222478 3.35321e-05
0.4505 0.00226687 3.36735e-05
0.4515 0.00219935 3.3565e-05
0.4525 0.00221334 3.345e-05
0.4535 0.00211129 3.36618e-05
0.4545 0.00214805 3.36663e-05
0.4555 0.00206826 3.36146e-05
0.4565 0.0020447 3.37631e-05
0.4575 0.00202144 3.36163e-05
0.4585 0.00199242 3.41177e-05
0.4595 0.00197952 3.38361e-05
0.4605 0.00195068 3.35855e-05
0.4615 0.00192727 3.34927e-05
0.4625 0.0018635 3.36896e-05
0.4635 0.0018603 3.35765e-05
0.4645 0.00183226 3.36073e-05
0.4655 0.00182386 3.3914e-05
0.4665 0.00171927 3.35686e-05
0.4675 0.00175659 3.36889e-05
0.4685 0.00168401 3.3594e-05
0.4695 0.00171419 3.38264e-05
0.4705 0.00157928 3.36555e-05
0.4715 0.00163357 3.3619e-05
0.4725 0.00166174 3.38985e-05
0.4735 0.00155683 3.37834e-05
0.4745 0.00157676 3.39666e-05
0.4755 0.00152517 3.36863e-05
0.4765 0.00151337 3.36134e-05
0.4775 0.00148982 3.35478e-05
0.4785 0.00147088 3.3948e-05
0.4795 0.00147461 3.36837e-05
0.4805 0.00144287 3.36382e-05
0.4815 0.00138937 3.37946e-05
0.4825 0.00141992 3.36833e-05
0.4835 0.00140915 3.39085e-05
0.4845 0.00135065 3.3647e-05
0.4855 0.00135422 3.38943e-05
0.4865 0.00132258 3.35883e-05
0.4875 0.0013014 3.36823e-05
0.4885 0.00127311 3.39054e-05
0.4895 0.00123197 3.35918e-05
0.4905 0.00123226 3.36246e-05
0.4915 0.00116888 3.40751e-05
0.4925 0.00115668 3.36549e-05
0.4935 0.00114789 3.37722e-05
0.4945 0.00113549 3.3826e-05
0.4955 0.00117577 3.3815e-05
0.4965 0.00107498 3.36321e-05
0.4975 0.00105685 3.36117e-05
0.4985 0.0010912 3.38991e-05
0.4995 0.00107821 3.36885e-05
0.5005 0.00102499 3.36189e-05
0.5015 0.000980073 3.37245e-05
0.5025 0.000991399 3.36045e-05
0.5035 0.000954985 3.35838e-05
0.5045 0.000962378 3.3985e-05
0.5055 0.00086505 3.36559e-05
0.5065 0.000942962 3.35547e-05
0.5075 0.000986864 3.36618e-05
0.5085 0.000905118 3.36691e-05
0.5095 0.000878121 3.36652e-05
0.5105 0.000868418 3.36331e-05
0.5115 0.000873989 3.36136e-05
0.5125 0.000872645 3.37207e-05
0.5135 0.000790061 3.35893e-05
0.5145 0.000777676 3.39249e-05
0.5155 0.000774699 3.39988e-05
0.5165 0.000793892 3.3952e-05
0.5175 0.000676323 3.36872e-05
0.5185 0.000751381 3.35527e-05
0.5195 0.000695255 3.39562e-05
0.5205 0.000758692 3.37307e-05
0.5215 0.000756985 3.36734e-05
0.5225 0.000730318 3.35499e-05
0.5235 0.000607053 3.36501e-05
0.5245 0.00064034 3.39335e-05
0.5255 0.00067967 3.37318e-05
0.5265 0.000638184 3.36613e-05
0.5275 0.000617798 3.35532e-05
0.5285 0.000659551 3.39272e-05
0.5295 0.000676968 3.36176e-05
0.5305 0.000558685 3.3934e-05
0.5315 0.000624743 3.36004e-05
0.5325 0.000514333 3.39825e-05
0.5335 0.000621079 3.3706e-05
0.5345 0.000590603 3.3912e-05
0.5355 0.000547559 3.35317e-05
0.5365 0.000540783 3.37227e-05
0.5375 0.000580078 3.36915e-05
0.5385 0.000528203 3.37239e-05
0.5395 0.000523523 3.35678e-05
0.5405 0.000533053 3.37305e-05
0.5415 0.000475622 3.37037e-05
0.5425 0.00052992 3.36381e-05
0.5435 0.000508988 3.35958e-05
0.5445 0.000460799 3.36433e-05
0.5455 0.000436476 3.37179e-05
0.5465 0.000445127 3.36633e-05
0.5475 0.000467437 3.35726e-05
0.5485 0.000439239 3.36305e-05
0.5495 0.000407715 3.36899e-05
0.5505 0.000423043 3.36729e-05
0.5515 0.000435719 3.35379e-05
0.5525 0.000331321 3.37067e-05
0.5535 0.00039723 3.37447e-05
0.5545 0.000364064 3.36794e-05
0.5555 0.000369567 3.35241e-05
0.5565 0.000402959 3.36112e-05
0.5575 0.000336852 3.37964e-05
0.5585 0.000428779 3.36529e-05
0.5595 0.00032152 3.3535e-05
0.5605 0.000379812 3.35844e-05
0.5615 0.000377995 3.36628e-05
0.5625 0.000347338 3.36727e-05
0.5635 0.000339563 3.35899e-05
0.5645 0.0003478 3.36303e-05
0.5655 0.000387829 3.36778e-05
0.5665 0.000298753 3.3579e-05
0.5675 0.000239473 3.35936e-05
0.5685 0.000328516 3.3643e-05
0.5695 0.00031718 3.37472e-05
0.5705 0.000266835 3.36373e-05
0.5715 0.000263002 3.35501e-05
0.5725 0.000302709 3.35816e-05
0.5735 0.000249865 3.37409e-05
0.5745 0.00022578 3.36354e-05
0.5755 0.000247574 3.36097e-05
0.5765 0.000286119 3.35868e-05
0.5775 0.000268 3.36385e-05
0.5785 0.000287132 3.3712e-05
0.5795 0.000257859 3.36168e-05
0.5805 0.000243398 3.35926e-05
0.5815 0.000245201 3.36581e-05
0.5825 0.000290731 3.36829e-05
0.5835 0.000235068 3.36878e-05
0.5845 0.000228697 3.35643e-05
0.5855 0.000258791 3.36539e-05
0.5865 0.000199264 3.36726e-05
0.5875 0.0002078 3.36847e-05
0.5885 0.00021619 3.35816e-05
0.5895 0.000160931 3.36597e-05
0.5905 0.000141163 3.37354e-05
0.5915 0.00017232 3.36238e-05
0.5925 0.000230891 3.35627e-05
0.5935 0.000174174 3.36144e-05
0.5945 0.000215542 3.37379e-05
0.5955 0.000178805 3.37325e-05
0.5965 0.00021281 3.35142e-05
0.5975 0.000163197 3.3635e-05
0.5985 0.000170267 3.36868e-05
0.5995 0.000205931 3.36748e-05
0.6005 0.000170906 3.35942e-05
0.6015 0.000125965 3.35709e-05
0.6025 0.000109112 3.37405e-05
0.6035 8.55892e-05 3.36134e-05
0.6045 0.000130874 3.35965e-05
0.6055 0.000106201 3.35577e-05
0.6065 0.000131547 3.37519e-05
0.6075 0.000144743 3.36958e-05
0.6085 9.00109e-05 3.3518e-05
0.6095 9.14448e-05 3.36122e-05
0.6105 9.82923e-05 3.37098e-05
0.6115 0.000131241 3.36795e-05
0.6125 0.000147405 3.3635e-05
0.6135 0.000107378 3.36048e-05
0.6145 8.6307e-05 3.37374e-05
0.6155 0.000122832 3.37041e-05
0.6165 7.07478e-05 3.36404e-05
0.6175 0.000141086 3.3531e-05
0.6185 0.000147763 3.36773e-05
0.6195 6.34954e-05 3.37272e-05
0.6205 9.66644e-05 3.35616e-05
0.6215 0.000129313 3.3668e-05
0.6225 8.24143e-05 3.36199e-05
0.6235 9.69378e-05 3.36794e-05
0.6245 0.000144663 3.3672e-05
0.6255 0.000102413 3.3617e-05
0.6265 7.2743e-05 3.3746e-05
0.6275 5.02978e-05 3.37212e-05
0.6285 6.26803e-05 3.35428e-05
0.6295 5.24129e-05 3.35044e-05
0.6305 3.6856e-05 3.36646e-05
0.6315 8.3924e-05 3.37369e-05
0.6325 2.38026e-05 3.36173e-05
0.6335 3.81602e-05 3.35818e-05
0.6345 5.17557e-05 3.35497e-05
0.6355 0.000105614 3.37262e-05
0.6365 4.69279e-05 3.37054e-05
0.6375 4.09357e-05 3.35733e-05
0.6385 8.41326e-05 3.35471e-05
0.6395 2.65792e-05 3.36698e-05
0.6405 2.70997e-05 3.37171e-05
0.6415 2.68506e-06 3.34877e-05
0.6425 4.43078e-05 3.35483e-05
0.6435 6.46525e-05 3.37582e-05
0.6445 3.13297e-05 3.36026e-05
0.6455 4.95426e-05 3.36039e-05
0.6465 3.6281e-05 3.35048e-05
0.6475 2.22752e-05 3.37163e-05
0.6485 -1.24283e-05 3.36846e-05
0.6495 4.75137e-05 3.35418e-05
0.6505 3.69215e-06 3.36195e-05
0.6515 -1.26424e-05 3.36719e-05
0.6525 2.78037e-06 3.37231e-05
0.6535 3.43438e-05 3.36036e-05
0.6545 3.98254e-05 3.35157e-05
0.6555 -2.48143e-05 3.37197e-05
0.6565 3.44301e-05 3.37199e-05
0.6575 1.3776e-05 3.36447e-05
0.6585 5.82932e-06 3.36465e-05
0.6595 -4.92458e-05 3.35766e-05
0.6605 -7.30752e-06 3.36751e-05
0.6615 -5.68292e-06 3.36577e-05
0.6625 5.03271e-05 3.35832e-05
0.6635 3.4163e-05 3.36167e-05
0.6645 -4.32933e-06 3.37003e-05
0.6655 -9.0111e-06 3.36227e-05
0.6665 1.65429e-05 3.35851e-05
0.6675 -9.87423e-06 3.36426e-05
0.6685 -2.90385e-05 3.36464e-05
0.6695 -2.51969e-05 3.36474e-05
0.6705 -1.74836e-06 3.35793e-05
0.6715 -8.657e-05 3.36444e-05
0.6725 -3.40011e-06 3.36636e-05
0.6735 -2.53682e-05 3.36994e-05
0.6745 3.10569e-06 3.3581e-05
0.6755 3.24491e-05 3.35498e-05
0.6765 -7.11583e-05 3.38029e-05
0.6775 -5.65145e-05 3.36479e-05
0.6785 6.12255e-05 3.35576e-05
0.6795 -3.71865e-05 3.35774e-05
0.6805 -3.75743e-06 3.37392e-05
0.6815 -5.03331e-06 3.3716e-05
0.6825 -4.8597e-05 3.35916e-05
0.6835 -3.00005e-05 3.36056e-05
0.6845 -5.73772e-05 3.38151e-05
0.6855 -7.27948e-06 3.36223e-05
0.6865 -5.81023e-05 3.35548e-05
0.6875 -7.99321e-05 3.35789e-05
0.6885 -4.7216e-06 3.37475e-05
0.6895 -2.94469e-05 3.36715e-05
0.6905 -5.46196e-05 3.35488e-05
0.6915 -8.73789e-05 3.36052e-05
0.6925 -2.314e-05 3.37799e-05
0.6935 -8.00891e-05 3.37542e-05
0.6945 -0.000114464 3.3627e-05
0.6955 -5.99911e-05 3.35545e-05
0.6965 -5.77116e-05 3.35845e-05
0.6975 -2.83734e-05 3.37269e-05
0.6985 -4.16386e-05 3.36483e-05
0.6995 -4.58419e-05 3.35344e-05
0.7005 -1.88448e-05 3.36347e-05
0.7015 -7.92516e-05 3.36802e-05
0.7025 -0.000132994 3.36061e-05
0.7035 -8.25561e-05 3.3494e-05
0.7045 1.87466e-05 3.36195e-05
0.7055 1.92764e-05 3.37751e-05
0.7065 -0.000115877 3.34921e-05
0.7075 -9.89097e-05 3.35614e-05
0.7085 -3.61294e-05 3.35624e-05
0.7095 -2.60922e-05 3.3812e-05
0.7105 -6.56068e-05 3.35941e-05
0.7115 -0.00011587 3.35358e-05
0.7125 -4.97234e-05 3.35922e-05
0.7135 -8.95082e-05 3.37469e-05
0.7145 -0.000103139 3.36484e-05
0.7155 -0.000151644 3.35491e-05
0.7165 -9.45113e-05 3.35573e-05
0.7175 -0.000170596 3.37699e-05
0.7185 -7.35787e-05 3.36962e-05
0.7195 -6.3521e-05 3.36047e-05
0.7205 -6.42791e-05 3.36333e-05
0.7215 -7.56243e-05 3.36853e-05
0.7225 -9.57994e-05 3.37077e-05
